Subject,Course Catalog Nbr,Course ID,Class Nbr,Acad Career,Acad Group,Course Descr,FCEF,GFC Hours,Acad Org,Requisite,Enroll Type,Class Assoc,Component,Class Section,Term,Session,Crse Topic ID,Topic Description,Class Notes,Instruction Mode,Class Status,Mtg Nbr,Start Date,End Date,Class Start,Class End,Duration,Meeting Pattern,Alt Week,MON,TUES,WED,THURS,FRI,SAT,SUN,Location,Facility,Room Size,Enroll Stat,Enroll Tot,Enroll Cap,Waitlist Cap,Class Assoc Req,Reserved Cap,Consent,Combined Section,Instructor Name and Role,Crse Units
SOWK,361,161837,75664,UGRD,SW,Professional Use of Self,H,3S-0,SW,,E,4,SEM,S04,2187,1,0,,Restricted to Calgary-based BSW students.,P,A,1,06-Sep-2018,07-Dec-2018,13:00,15:50,170,M  13:00-15:50,,Y,N,N,N,N,N,N,MAIN,PF 4261,40,O,23,29,0,Y,,N,,"Ladak,Badrudin(PI)",3
SOWK,363,161838,71775,UGRD,SW,Human Dev and Environments,H,3S-0,SW,,E,1,SEM,S01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,13:00,15:50,170,T  13:00-15:50,,N,Y,N,N,N,N,N,MAIN,PF 3208,40,O,29,30,0,Y,,N,,"Lysack,Michael (Mishka) David(PI)",3
SOWK,363,161838,74584,UGRD,SW,Human Dev and Environments,H,3S-0,SW,,E,2,SEM,S02,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,13:00,15:50,170,T  13:00-15:50,,N,Y,N,N,N,N,N,MAIN,PF 4259,55,C,31,31,0,Y,,N,,"Johnston-Taylor,Nketti Mason(PI)",3
SOWK,363,161838,74586,UGRD,SW,Human Dev and Environments,H,3S-0,SW,,E,3,SEM,S03,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,13:00,15:50,170,T  13:00-15:50,,N,Y,N,N,N,N,N,MAIN,PF 3257,40,O,25,30,0,Y,,N,,"Boyes,Michael Clifford(PI)",3
SOWK,363,161838,75668,UGRD,SW,Human Dev and Environments,H,3S-0,SW,,E,4,SEM,S04,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,13:00,15:50,170,T  13:00-15:50,,N,Y,N,N,N,N,N,MAIN,PF 4261,40,O,21,26,0,Y,,N,,"Kwan,Crystal(PI)",3
SOWK,365,161839,71774,UGRD,SW,Crit Appr to SOWK Practice,H,3S-0,SW,,E,1,SEM,S01,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,M  09:00-11:50,,Y,N,N,N,N,N,N,MAIN,PF 4259,55,O,29,31,0,Y,,N,,"Large,Chantel Aurora(PI)",3
SOWK,365,161839,72986,UGRD,SW,Crit Appr to SOWK Practice,H,3S-0,SW,,E,2,SEM,S02,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,M  09:00-11:50,,Y,N,N,N,N,N,N,MAIN,PF 3257,40,O,24,31,0,Y,,N,,"Ferrer,Ilyan(PI)",3
SOWK,365,161839,75669,UGRD,SW,Crit Appr to SOWK Practice,H,3S-0,SW,,E,3,SEM,S03,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,M  09:00-11:50,,Y,N,N,N,N,N,N,MAIN,PF 3208,40,O,28,29,0,Y,,N,,"Richard,Charlene(PI)",3
SOWK,365,161839,75670,UGRD,SW,Crit Appr to SOWK Practice,H,3S-0,SW,,E,4,SEM,S04,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,M  09:00-11:50,,Y,N,N,N,N,N,N,MAIN,PF 4261,40,C,26,26,0,Y,,N,,"Kwan,Crystal(PI)",3
SOWK,371,161840,11741,UGRD,SW,Social Work and Diversity,H,3S-0,SW,,E,1,SEM,S01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,13:00,15:50,170,M  13:00-15:50,,Y,N,N,N,N,N,N,MAIN,PF 3257,40,O,24,31,0,Y,,N,,"El-Lahib,Yahya(PI)",3
SOWK,371,161840,12747,UGRD,SW,Social Work and Diversity,H,3S-0,SW,,E,2,SEM,S02,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,13:00,15:50,170,M  13:00-15:50,,Y,N,N,N,N,N,N,MAIN,PF 3208,40,C,27,27,0,Y,,N,,"Kaushik,Vibha(PI)",3
SOWK,371,161840,14134,UGRD,SW,Social Work and Diversity,H,3S-0,SW,,E,3,SEM,S03,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,13:00,15:50,170,M  13:00-15:50,,Y,N,N,N,N,N,N,MAIN,PF 4259,55,O,31,32,0,Y,,N,,"Kongnetiman,Linda(PI)",3
SOWK,371,161840,15269,UGRD,SW,Social Work and Diversity,H,3S-0,SW,,E,4,SEM,S04,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,13:00,15:50,170,M  13:00-15:50,,Y,N,N,N,N,N,N,MAIN,PF 4261,40,C,25,25,0,Y,,N,,"Ladak,Badrudin(PI)",3
SOWK,383,137568,71297,UGRD,SW,Social Policy & Social Justice,H,3S-0,SW,,E,1,SEM,S01,2187,1,0,,,P,X,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,27,0,Y,,N,,,3
SOWK,383,137568,71988,UGRD,SW,Social Policy & Social Justice,H,3S-0,SW,,E,2,SEM,S02,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,13:00,15:50,170,F  13:00-15:50,,N,N,N,N,Y,N,N,MAIN,PF 4259,55,C,30,30,0,Y,,N,,"Hamilton-Henry,Amory Allison(PI)",3
SOWK,383,137568,75674,UGRD,SW,Social Policy & Social Justice,H,3S-0,SW,,E,3,SEM,S03,2187,1,0,,,P,A,1,06-Sep-2018,07-Dec-2018,13:00,15:50,170,F  13:00-15:50,,N,N,N,N,Y,N,N,MAIN,PF 3208,40,O,25,26,0,Y,,N,,"Boakye,Francis Manu(PI)",3
SOWK,391,137573,71301,UGRD,SW,Pract & Eval with Individuals,H,3S-0,SW,,E,1,SEM,S01,2187,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,T  09:00-11:50,,N,Y,N,N,N,N,N,MAIN,PF 4259,55,O,30,32,0,Y,,N,,"Jerome,Manuel (Les) Les(PI)",3
SOWK,391,137573,74409,UGRD,SW,Pract & Eval with Individuals,H,3S-0,SW,,E,2,SEM,S02,2187,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,T  09:00-11:50,,N,Y,N,N,N,N,N,MAIN,PF 3208,40,O,24,27,0,Y,,N,,"Stein,Jason John(PI)",3
SOWK,391,137573,75676,UGRD,SW,Pract & Eval with Individuals,H,3S-0,SW,,E,3,SEM,S03,2187,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,T  09:00-11:50,,N,Y,N,N,N,N,N,MAIN,PF 3257,40,O,26,31,0,Y,,N,,"Sesma Vazquez,Monica(PI)",3
SOWK,393,137574,10819,UGRD,SW,Pract & Eval with Families,H,3S-0,SW,,E,1,SEM,S01,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,T  09:00-11:50,,N,Y,N,N,N,N,N,MAIN,PF 4259,55,O,24,30,0,Y,,N,,"Wulff,Daniel Paul(PI)",3
SOWK,393,137574,14135,UGRD,SW,Pract & Eval with Families,H,3S-0,SW,,E,2,SEM,S02,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,T  09:00-11:50,,N,Y,N,N,N,N,N,MAIN,PF 3257,40,C,30,30,0,Y,,N,,"Stein,Jason John(PI)",3
SOWK,393,137574,15271,UGRD,SW,Pract & Eval with Families,H,3S-0,SW,,E,3,SEM,S03,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,T  09:00-11:50,,N,Y,N,N,N,N,N,MAIN,PF 3208,40,C,27,27,0,Y,,N,,"Sesma Vazquez,Monica(PI)",3
SOWK,395,137575,10820,UGRD,SW,Pract & Evaluation with Groups,H,3S-0,SW,,E,1,SEM,S01,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,M  09:00-11:50,,Y,N,N,N,N,N,N,MAIN,PF 4259,55,O,27,30,0,Y,,N,,"Strumm,Brianna Lee(PI)",3
SOWK,395,137575,14136,UGRD,SW,Pract & Evaluation with Groups,H,3S-0,SW,,E,2,SEM,S02,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,M  09:00-11:50,,Y,N,N,N,N,N,N,MAIN,PF 3257,40,C,31,30,0,Y,,N,,"Gulbrandsen,Carolyn (Cari)(PI)",3
SOWK,395,137575,15290,UGRD,SW,Pract & Evaluation with Groups,H,3S-0,SW,,E,3,SEM,S03,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,M  09:00-11:50,,Y,N,N,N,N,N,N,MAIN,PF 3208,40,O,22,27,0,Y,,N,,"LaRocque,Sarah(PI)",3
SOWK,397,137576,10822,UGRD,SW,Pract & Eval with Communities,H,3S-0,SW,,E,1,SEM,S01,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,W  09:00-11:50,,N,N,Y,N,N,N,N,MAIN,TI STUDIOC,50,O,23,30,0,Y,,N,,"El-Lahib,Yahya(PI)",3
SOWK,397,137576,14137,UGRD,SW,Pract & Eval with Communities,H,3S-0,SW,,E,2,SEM,S02,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,W  09:00-11:50,,N,N,Y,N,N,N,N,MAIN,TI STUDIOE,45,C,30,30,0,Y,,N,,"Geake,Ryan Scott(PI)",3
SOWK,397,137576,15293,UGRD,SW,Pract & Eval with Communities,H,3S-0,SW,,E,3,SEM,S03,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,W  09:00-11:50,,N,N,Y,N,N,N,N,MAIN,PF 4259,55,O,26,27,0,Y,,N,,"Lorenzetti,Liza Ann Karen(SI)/Farkas,Joan Marie(SI)",3
SOWK,399,137577,11007,UGRD,SW,Pract & Eval withOrganizations,H,3S-0,SW,,E,1,SEM,S01,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,13:00,15:50,170,T  13:00-15:50,,N,Y,N,N,N,N,N,MAIN,PF 4261,40,O,26,30,0,Y,,N,,"Ladak,Badrudin(PI)",3
SOWK,399,137577,14138,UGRD,SW,Pract & Eval withOrganizations,H,3S-0,SW,,E,2,SEM,S02,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,13:00,15:50,170,T  13:00-15:50,,N,Y,N,N,N,N,N,MAIN,PF 3257,40,C,31,30,0,Y,,N,,"Fotheringham,Sarah Faith(PI)",3
SOWK,399,137577,15296,UGRD,SW,Pract & Eval withOrganizations,H,3S-0,SW,,E,3,SEM,S03,2191,1,0,,Restricted to Calgary-based 3rd year University Transfer BSW students.,P,A,1,10-Jan-2019,12-Apr-2019,13:00,15:50,170,T  13:00-15:50,,N,Y,N,N,N,N,N,MAIN,PF 3208,40,O,22,27,0,Y,,N,,"Holinda,Daniel Michael(PI)/Holinda,Daniel(PI)",3
SOWK,410,160216,71005,UGRD,SW,Practicum I,F,300 HOURS,SW,,E,1,LAB,B01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TWR  -,,N,Y,Y,Y,N,N,N,OFFSITE,,0,C,13,13,0,Y,,N,,"Harland,Anna Patricia(PI)",6
SOWK,410,160216,71349,UGRD,SW,Practicum I,F,300 HOURS,SW,,E,2,LAB,B02,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TWR  -,,N,Y,Y,Y,N,N,N,OFFSITE,,0,C,14,14,0,Y,,N,,"Burns,Victoria Frances(PI)",6
SOWK,410,160216,71350,UGRD,SW,Practicum I,F,300 HOURS,SW,,E,3,LAB,B03,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TWR  -,,N,Y,Y,Y,N,N,N,OFFSITE,,0,C,14,13,0,Y,,N,,"Taylor,Lesley J(PI)",6
SOWK,410,160216,71856,UGRD,SW,Practicum I,F,300 HOURS,SW,,E,4,LAB,B04,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,TWR  -,,N,Y,Y,Y,N,N,N,OFFSITE,,0,O,13,14,0,Y,,N,,"Newberry-Koroluk,Andrea Margaret(PI)",6
SOWK,410,160216,71857,UGRD,SW,Practicum I,F,300 HOURS,SW,,E,5,LAB,B05,2187,1,0,,,PR,X,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,C,0,20,0,Y,,N,,,6
SOWK,410,160216,15079,UGRD,SW,Practicum I,F,300 HOURS,SW,,E,1,LAB,B01,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,C,10,10,0,Y,,N,,"Smith,Patricia A(PI)",6
SOWK,410,160216,15576,UGRD,SW,Practicum I,F,300 HOURS,SW,,E,3,LAB,B03,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TWR  -,,N,Y,Y,Y,N,N,N,OFFSITE,,0,O,23,32,0,Y,,N,,"Spies,Jolene Louise(PI)",6
SOWK,412,160215,71050,UGRD,SW,Practicum II,F,400 HOURS,SW,,E,1,LAB,B01,2187,1,0,,,PR,A,1,06-Sep-2018,07-Dec-2018,,,0,MTWR  -,,Y,Y,Y,Y,N,N,N,OFFSITE,,0,C,2,2,0,Y,,N,,"Harland,Anna Patricia(PI)",3
SOWK,412,160215,11012,UGRD,SW,Practicum II,F,400 HOURS,SW,,E,1,LAB,B01,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,MTWR  -,,Y,Y,Y,Y,N,N,N,OFFSITE,,0,O,16,30,0,Y,,N,,"Jerome,Manuel (Les) Les(PI)",3
SOWK,412,160215,12378,UGRD,SW,Practicum II,F,400 HOURS,SW,,E,2,LAB,B02,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,MTWR  -,,Y,Y,Y,Y,N,N,N,OFFSITE,,0,O,13,30,0,Y,,N,,"Taylor,Lesley J(PI)",3
SOWK,412,160215,12379,UGRD,SW,Practicum II,F,400 HOURS,SW,,E,3,LAB,B03,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,MTWR  -,,Y,Y,Y,Y,N,N,N,OFFSITE,,0,O,13,30,0,Y,,N,,"Shaw,Jessica Corinne Allen(PI)",3
SOWK,412,160215,13400,UGRD,SW,Practicum II,F,400 HOURS,SW,,E,4,LAB,B04,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,MTWR  -,,Y,Y,Y,Y,N,N,N,OFFSITE,,0,O,14,30,0,Y,,N,,"Fields,Jacqueline Ann(PI)",3
SOWK,412,160215,13401,UGRD,SW,Practicum II,F,400 HOURS,SW,,E,5,LAB,B05,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,MTWR  -,,Y,Y,Y,Y,N,N,N,OFFSITE,,0,O,13,30,0,Y,,N,,"Harland,Anna Patricia(PI)",3
SOWK,412,160215,13402,UGRD,SW,Practicum II,F,400 HOURS,SW,,E,6,LAB,B06,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,MTWR  -,,Y,Y,Y,Y,N,N,N,OFFSITE,,0,O,13,30,0,Y,,N,,"Newberry-Koroluk,Andrea Margaret(PI)",3
SOWK,412,160215,16570,UGRD,SW,Practicum II,F,400 HOURS,SW,,E,13,LAB,B13,2191,1,0,,,PR,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,C,1,1,0,,,N,,"Spies,Jolene Louise(PI)",3
SOWK,413,160218,71051,UGRD,SW,Integrative Seminar II,H,3S-0,SW,,E,1,SEM,S01,2187,1,0,,,IS,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,F  09:00-11:50,,N,N,N,N,Y,N,N,MAIN,PF 3208,40,C,2,2,0,Y,,N,,"Harland,Anna Patricia(PI)",1.5
SOWK,413,160218,11013,UGRD,SW,Integrative Seminar II,H,3S-0,SW,,E,1,SEM,S01,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,F  09:00-11:50,,N,N,N,N,Y,N,N,MAIN,PF 4267,29,O,16,30,0,Y,,N,,"Jerome,Manuel (Les) Les(PI)",1.5
SOWK,413,160218,12385,UGRD,SW,Integrative Seminar II,H,3S-0,SW,,E,2,SEM,S02,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,F  09:00-11:50,,N,N,N,N,Y,N,N,MAIN,TI STUDIOD,25,O,13,30,0,Y,,N,,"Taylor,Lesley J(PI)",1.5
SOWK,413,160218,12386,UGRD,SW,Integrative Seminar II,H,3S-0,SW,,E,3,SEM,S03,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,F  09:00-11:50,,N,N,N,N,Y,N,N,MAIN,PF 4224,30,O,13,30,0,Y,,N,,"Shaw,Jessica Corinne Allen(PI)",1.5
SOWK,413,160218,12387,UGRD,SW,Integrative Seminar II,H,3S-0,SW,,E,4,SEM,S04,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,F  09:00-11:50,,N,N,N,N,Y,N,N,MAIN,PF 4261,40,O,14,30,0,Y,,N,,"Fields,Jacqueline Ann(PI)",1.5
SOWK,413,160218,13403,UGRD,SW,Integrative Seminar II,H,3S-0,SW,,E,5,SEM,S05,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,F  09:00-11:50,,N,N,N,N,Y,N,N,MAIN,PF 4259,55,O,13,30,0,Y,,N,,"Harland,Anna Patricia(PI)",1.5
SOWK,413,160218,15270,UGRD,SW,Integrative Seminar II,H,3S-0,SW,,E,6,SEM,S06,2191,1,0,,,P,A,1,10-Jan-2019,12-Apr-2019,9:00,11:50,170,F  09:00-11:50,,N,N,N,N,Y,N,N,MAIN,PF 3257,40,O,13,30,0,Y,,N,,"Newberry-Koroluk,Andrea Margaret(PI)",1.5
SOWK,413,160218,16571,UGRD,SW,Integrative Seminar II,H,3S-0,SW,,E,13,SEM,S13,2191,1,0,,,WW,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,,0,C,1,1,0,,,N,,"Spies,Jolene Louise(PI)",1.5
SOWK,551,150460,71463,UGRD,SW,SelTop: Soc Work Interventions,H,3S-0,SW,,E,1,SEM,S01,2187,1,13,Child Welfare,,P,A,1,06-Sep-2018,07-Dec-2018,17:00,19:50,170,R  17:00-19:50,,N,N,N,Y,N,N,N,MAIN,PF 3208,40,O,11,25,0,Y,,N,C,"MacLaurin,Bruce J(PI)",3
SOWK,553,150461,74148,UGRD,SW,Sel Topics: Fields of Practice,H,3S-0,SW,,E,3,SEM,S03,2187,1,4,Social Work And The Law,,P,A,1,06-Sep-2018,07-Dec-2018,9:00,11:50,170,F  09:00-11:50,,N,N,N,N,Y,N,N,MAIN,PF 4224,30,O,11,25,0,Y,,N,C,"Walji,Salimah Nizarali(PI)",3
SOWK,553,150461,74138,UGRD,SW,Sel Topics: Fields of Practice,H,3S-0,SW,,E,1,SEM,S01,2187,NS,1,Sowk Pract Immig & Refugee,,P,A,1,27-Aug-2018,27-Aug-2018,9:00,16:00,420,M  09:00-16:00,,Y,N,N,N,N,N,N,MAIN,PF 4261,40,O,18,25,0,Y,,N,C,"Este,David Clarence(PI)/Sieppert,Jackie Dale(PI)/Sieppert,Jackie Dale(PI)",3
SOWK,553,150461,74138,UGRD,SW,Sel Topics: Fields of Practice,H,3S-0,SW,,E,1,SEM,S01,2187,NS,1,Sowk Pract Immig & Refugee,,P,A,2,30-Aug-2018,02-Sep-2018,9:00,16:00,420,RFSS  09:00-16:00,,N,N,N,Y,Y,Y,Y,MAIN,PF 4261,40,O,18,25,0,Y,,N,C,"Este,David Clarence(PI)",3
SOWK,553,150461,10964,UGRD,SW,Sel Topics: Fields of Practice,H,3S-0,SW,,E,1,SEM,S01,2191,1,33,Sowk with Indigenous Peoples I,,P,X,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,0,25,0,Y,,N,,,3
SOWK,553,150461,13434,UGRD,SW,Sel Topics: Fields of Practice,H,3S-0,SW,,E,2,SEM,S02,2191,1,15,Mental Health,,WW,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,,0,C,25,25,6,Y,Y,N,,"Enns,Richard Alan(PI)",3
SOWK,553,150461,14547,UGRD,SW,Sel Topics: Fields of Practice,H,3S-0,SW,,E,3,SEM,S03,2191,1,3,Gerontology,,WW,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,,0,O,28,40,0,Y,,N,,"Lee,Yeonjung(PI)",3
SOWK,553,150461,15811,UGRD,SW,Sel Topics: Fields of Practice,H,3S-0,SW,,E,4,SEM,S04,2191,BW,37,Indigenous People & Trauma,,P,A,1,02-Jan-2019,08-Jan-2019,9:00,16:00,420,MTWRF  09:00-16:00,,Y,Y,Y,Y,Y,N,N,MAIN,PF 3208,40,O,31,33,0,Y,,N,,"Moore,Kerrie Charleen(PI)",3
SOWK,555,150462,73364,UGRD,SW,SelTop:PracticeSelectPopultons,H,3S-0,SW,,E,1,SEM,S01,2187,1,46,Crisis Intervention,,WW,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,WEB-BASED,1000,O,7,8,0,Y,,N,,,3
SOWK,555,150462,76431,UGRD,SW,SelTop:PracticeSelectPopultons,H,3S-0,SW,,E,3,SEM,S03,2187,1,30,ColnztnCanadasAboriginalPeople,,WW,S,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,WEB-BASED,1000,C,8,12,0,Y,,N,,,3
SOWK,555,150462,13953,UGRD,SW,SelTop:PracticeSelectPopultons,H,3S-0,SW,,E,1,SEM,S01,2191,1,44,Addictions & CFS Practice,,WW,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,WEB BASED,,0,C,8,1,0,Y,,N,,,3
SOWK,555,150462,15001,UGRD,SW,SelTop:PracticeSelectPopultons,H,3S-0,SW,,E,2,SEM,S02,2191,1,51,SW and Critical Disability,,WW,A,1,10-Jan-2019,12-Apr-2019,13:00,15:50,170,F  13:00-15:50,,N,N,N,N,Y,N,N,MAIN,PF 3208,40,O,10,25,0,Y,,N,C,"El-Lahib,Yahya(PI)",3
SUST,503,163817,76842,UGRD,EV,Directed Studies,H,0-6,EV,,E,1,LAB,B01,2187,1,1,Water Management,,IS,A,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Gerlach,S. Craig(SI)/Assefa,Getachew(SI)",3
TAP,201,139321,70908,UGRD,AR,National Language I,H,3-0,AR,,E,1,LEC,1,2187,GSP,0,,,P,T,1,06-Sep-2018,07-Dec-2018,,,0,TBA,,N,N,N,N,N,N,N,PRAGUE,,0,C,0,3,0,,,N,,,3
TAP,201,139321,10837,UGRD,AR,National Language I,H,3-0,AR,,E,1,LEC,1,2191,GSP,0,,,P,T,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,PRAGUE,,0,C,0,1,0,,,N,,,3
UBST,596,163906,16357,UGRD,AR,Directed Independent Study,H,3-0,GEOG,,E,1,TUT,T01,2191,1,1,Cities,,IS,A,1,10-Jan-2019,12-Apr-2019,,,0,TBA,,N,N,N,N,N,N,N,MAIN,,0,C,1,1,0,,,D,,"Tretter,Eliot M(PI)",3
UNEX,300,161434,71655,UGRD,UCALG,Topics in Exchange II,H,3-0,RO,,E,1,LEC,1,2187,1,1,Studies in Japan I,,P,T,1,06-Sep-2018,07-Dec-2018,0:00,0:00,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,1,0,,,N,,,3
UNEX,300,161434,71656,UGRD,UCALG,Topics in Exchange II,H,3-0,RO,,E,2,LEC,2,2187,1,2,Studies in Japan II,,P,T,1,06-Sep-2018,07-Dec-2018,0:00,0:00,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,1,0,,,N,,,3
UNEX,300,161434,71657,UGRD,UCALG,Topics in Exchange II,H,3-0,RO,,E,3,LEC,3,2187,1,3,Studies in Japan III,,P,T,1,06-Sep-2018,07-Dec-2018,0:00,0:00,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,1,0,,,N,,,3
UNEX,300,161434,11448,UGRD,UCALG,Topics in Exchange II,H,3-0,RO,,E,1,LEC,1,2191,1,1,Studies in Japan I,,P,T,1,10-Jan-2019,12-Apr-2019,0:00,0:00,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,2,0,,,N,,,3
UNEX,400,161811,72239,UGRD,UCALG,Topics in Exchange III,H,3-0,RO,,E,1,LEC,1,2187,1,6,Ancient & Medieval Span Hist,,P,A,1,06-Sep-2018,07-Dec-2018,0:00,0:00,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,1,0,,,N,,,3
UNEX,400,161811,11673,UGRD,UCALG,Topics in Exchange III,H,3-0,RO,,E,1,LEC,1,2191,1,1,Studies in Japan I,,P,T,1,10-Jan-2019,12-Apr-2019,0:00,0:00,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,1,0,,,N,,,3
UNEX,400,161811,11674,UGRD,UCALG,Topics in Exchange III,H,3-0,RO,,E,2,LEC,2,2191,1,2,Studies in Japan II,,P,T,1,10-Jan-2019,12-Apr-2019,0:00,0:00,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,1,0,,,N,,,3
UNEX,400,161811,11675,UGRD,UCALG,Topics in Exchange III,H,3-0,RO,,E,3,LEC,3,2191,1,3,Studies in Japan III,,P,T,1,10-Jan-2019,12-Apr-2019,0:00,0:00,0,TBA,,N,N,N,N,N,N,N,OFFSITE,,0,O,0,1,0,,,N,,,3
UNIV,401,161152,76225,UGRD,UCALG,Topic Interdisciplinary Study,H,3-0,VM,,E,1,LEC,1,2187,BW,31,One Health Experience,,P,A,1,27-Aug-2018,31-Aug-2018,9:00,16:00,420,MTWRF  09:00-16:00,,Y,Y,Y,Y,Y,N,N,MAIN,SA 147,50,O,25,28,0,,,N,,"Hall,David Clement(PI)/Hall,David Clement(PI)",1.5
